surface_m2,max_floor,neighborhood,year_built,construction_material,latitude,longitude,metro_proximity,stb_proximity,price
-0.6137425008046655,-0.04964498892100425,0.14876688325154336,0.7744896806882648,-1.072999884346972,-0.445523584759009,1.6011464700618423,-0.6603378360527565,0.6874601547067606,105500
0.1497074023016148,0.8938292259434759,0.21107602008077503,-1.465459794945229,-1.072999884346972,-0.03821212820106915,1.2495248730854511,-0.1134661997262304,0.04595030698423222,133500
-0.017593526063530603,0.8938292259434759,-0.8066398814633422,-1.0098768507485862,-1.072999884346972,-0.3388530072864098,-1.6843811253252559,-0.9234353598435046,-0.3775806754269703,105000
0.1497074023016148,0.8938292259434759,0.21107602008077503,-1.313598813546348,-1.072999884346972,-0.03787182942642514,1.2539698442015228,-0.10391067733105762,7.993625161121663e-06,129500
0.5400762351536208,-0.6786277988306577,-0.22508793772384664,0.5846634539396637,-1.072999884346972,0.2108603980936538,1.029245608284597,-0.7028367335400886,-0.37778215460209014,220000
-0.07893719979741733,-0.36413639387583097,-0.43278506048795223,0.8504201713877053,-0.028482960479891888,-1.5906551386526613,0.22324293439621795,0.6391070591085799,-0.2855176710741031,107500
-0.6011949311772795,0.2648464160338225,-1.2220341269915533,0.5846634539396637,-1.072999884346972,-1.0729821717574453,0.15324870568299373,-0.5079221044243992,-0.7149056772921714,91000
-0.6589137514632547,-0.04964498892100425,0.16953659552795391,-1.465459794945229,-1.072999884346972,-0.2560033440470751,-0.08978055896489891,-0.6351233258706834,-0.3890745311414263,119900
-0.4916128230981093,-1.3076106087403112,-1.09741585333309,-2.528486664737396,-1.072999884346972,0.03272707792163336,0.08276684300770482,-0.05850299421062394,-0.2896393776790484,130000
-0.12912747830696086,-0.36413639387583097,-0.12123937634179387,0.6605939446391041,1.0160339633871882,-1.782112464697785,0.7738942085175006,-0.09057344180648619,-0.43564348394299945,138500
-0.10124399024610331,-0.04964498892100425,-1.2220341269915533,0.5846634539396637,-1.072999884346972,-0.9452392470786113,0.13153023921730733,-0.6935469351487498,0.0793164842258497,138000
-1.0492825843152607,0.5793378209886492,-1.2220341269915533,-1.3895293042457886,-0.028482960479891888,-1.3409020148080921,0.23706548170643119,-0.017042735984622914,-0.31398187127939114,49000
-0.40796235891553656,-0.6786277988306577,-0.8897187305689844,0.6985591899888244,1.0160339633871882,1.15388065660908,1.2262872392763478,3.143437217985031,-0.1406462241152646,125000
-0.9098651440109727,-0.36413639387583097,-0.43278506048795223,0.8883854167374255,1.0160339633871882,-1.4579386164964867,0.3075098340769715,-0.08852087336187249,0.013120176282865523,68500
-0.8819816559501152,0.2648464160338225,-0.3081667868294889,-0.2505719437541815,-1.072999884346972,-0.21241892404900076,0.13916358623940717,-0.5937054741502522,-0.5919937844877324,110000
-0.40238566130336495,-0.36413639387583097,-0.12123937634179387,0.8504201713877053,-0.028482960479891888,-1.7477161116184468,0.7521944972042217,-0.28381917244326565,-0.37157410116535017,107300
-0.12912747830696086,0.5793378209886492,-0.22508793772384664,-1.0098768507485862,-0.028482960479891888,0.3036572562876693,1.373271368543637,-0.36545095915339043,-0.4879688372703113,97000
-0.017593526063530603,-0.36413639387583097,-0.43278506048795223,0.8504201713877053,-0.028482960479891888,-1.5906551386526613,0.22324293439621795,0.6391070591085799,-0.2855176710741031,110000
-0.8262146798284,-0.36413639387583097,-0.43278506048795223,0.8504201713877053,-0.028482960479891888,-1.5906551386526613,0.22324293439621795,0.6391070591085799,-0.2855176710741031,67500
0.9304450680056267,0.2648464160338225,-1.09741585333309,-0.28853718910390175,2.0605508872542684,-0.044756335408007886,-0.10137124314093911,-0.9615021965724286,-0.5729922896758511,321000
-0.5194963111589668,-0.04964498892100425,-0.43278506048795223,0.5846634539396637,3.1050678111213483,-1.5787708583647906,0.6348997741676558,-1.179914397355053,-0.4079214813283504,95000
-0.10124399024610331,-0.9931192037854845,0.21107602008077503,-1.2376683228469076,-1.072999884346972,-0.3748461469244799,0.8941147353267213,-0.7956296425365202,-0.40478433530225094,145000
0.5958432112753359,0.8938292259434759,-0.162778800894615,0.8504201713877053,-1.072999884346972,1.2633521547662319,0.1362002721620038,-0.8391239814213433,-0.6436054507145709,255000
-0.23898842126673964,0.8938292259434759,-0.8274095937397528,-1.1997030774971875,-0.028482960479891888,-0.157107284736183,0.6032785872408813,-0.8937807387634452,0.07455007564924498,147999
-0.46372933503725167,0.5793378209886492,-1.2220341269915533,-1.3895293042457886,-0.028482960479891888,-1.0932692140987879,0.163207691601238,-0.4529262092082394,-0.4618675521865553,89990
-0.7425642156458274,0.2648464160338225,-0.22508793772384664,0.7365244353385446,-1.072999884346972,0.21216923953507877,1.02166852671972,-0.6676882123230715,-0.3507456228670369,128000
-1.021399096254403,-1.3076106087403112,0.3772337182920595,-2.376625683338515,1.0160339633871882,0.4012968278146596,-0.5016061951078052,-0.45223183094233,-0.6010278123951235,79999
-0.4177215797368367,0.2648464160338225,-0.9935672919510372,-0.971911605398866,-0.028482960479891888,0.9155406301335579,0.5134789176056143,0.8769427837438262,-0.407663939650009,89000
-0.5097370903376667,-0.04964498892100425,-0.43278506048795223,0.8504201713877053,-0.028482960479891888,-1.5906551386526613,0.22324293439621795,0.6391070591085799,-0.2855176710741031,107164
-0.12912747830696086,0.2648464160338225,-0.910488442845395,-0.47836341585250297,-1.072999884346972,-0.14880922999794316,0.3777853900760433,-0.3046025676911722,0.020054405048150873,272000
-0.15701096636781844,-0.04964498892100425,-0.0589302395125622,-0.5163286612022232,-1.072999884346972,-0.29108029467607327,-0.8180056158988931,0.034675436104523394,-0.10551290935271161,125000
-0.4358458469763941,-1.6221020136951378,-1.0143370042274478,-2.376625683338515,-0.028482960479891888,0.17450078285217824,-0.2480365348176323,-0.6311213297158231,-0.21235735431388214,150000
0.5958432112753359,0.2648464160338225,-0.910488442845395,-0.47836341585250297,-1.072999884346972,-0.03308146975097352,0.43808320500452985,-0.47169638789656415,-0.6939000432773195,339900
-0.2964284066721063,-0.9931192037854845,-1.2220341269915533,-1.0858073414480267,-0.028482960479891888,-1.272449607423874,-0.12522779697889377,1.0904437042869122,0.04903927412146544,115000
-0.15478028732294988,0.8938292259434759,0.19030630780436447,-1.0098768507485862,-1.072999884346972,-0.41083928656254987,-0.0056824556556805215,-0.818172123123213,-0.1092643859573784,145000
-0.2685449186112487,-1.9365934186499645,-1.09741585333309,0.7365244353385446,-0.028482960479891888,-0.005019909247737781,0.09964648015715954,-0.011703795437951307,0.11878026583142376,270000
-0.6031467753415395,0.5793378209886492,-1.0143370042274478,-1.61732077634411,2.0605508872542684,0.2303621355702903,-0.159568481001906,-0.8976787782006579,-0.41037472871362146,114000
-0.7704477037066849,1.2083206308983026,-0.34970621138231,-1.0098768507485862,-0.028482960479891888,0.12209477153933128,-1.443096089849405,-1.08948358198365,-0.5245727613986381,72000
-0.5473797992198244,-0.9931192037854845,-1.0143370042274478,0.6226286992893839,-1.072999884346972,0.1791079047257411,-0.12383991570213017,-1.1921235164064277,-0.5741217176239243,125000
-0.35275305255503864,1.2083206308983026,-0.43278506048795223,0.8504201713877053,-0.028482960479891888,-1.5906551386526613,0.22324293439621795,0.6391070591085799,-0.2855176710741031,107000
0.5127504168539803,-0.04964498892100425,-1.0766461410566794,-2.6803476461362767,-1.072999884346972,0.05699299824495995,-0.04112969366960875,-0.5603709677144099,-0.3973460260490915,155000
-0.24066143055039113,0.5793378209886492,-0.34970621138231,-1.3515640588960685,-0.028482960479891888,0.1875891972660557,-1.4160136498006737,-0.9854003164106706,-0.6112937972756757,125000
-0.4570372979026458,1.5228120358531294,-0.43278506048795223,0.8504201713877053,-0.028482960479891888,-1.6313339306507648,0.2949438819768019,0.44950121385706576,-0.3683582030726379,106450
-0.5194963111589668,-0.9931192037854845,-0.8066398814633422,-1.5413902856446695,1.0160339633871882,-0.05784474982188535,-1.048844031494435,-0.8866824878949431,-0.27802521627194143,99690
-0.24066143055039113,0.8938292259434759,0.10722745869872224,-1.275633568196628,-1.072999884346972,0.6230669216424635,0.30420892725663107,-0.8141770880109052,-0.07493763809030299,129990
-0.4358458469763941,0.5793378209886492,0.39800343056847004,-0.06074571700558034,-1.072999884346972,-0.2886196727663506,0.34697067470206294,-0.45374061536866817,-0.5309273104946658,128000
-0.15478028732294988,-0.9931192037854845,0.14876688325154336,0.8883854167374255,2.0605508872542684,-0.392777274671332,1.7232050018050762,-0.19829386610455127,1.5264932902866895,100927
-0.8370892401721345,-0.9931192037854845,0.14876688325154336,0.8883854167374255,2.0605508872542684,-0.392777274671332,1.7232050018050762,-0.19829386610455127,1.5264932902866895,61775
-0.025958572481787793,-0.04964498892100425,-0.43278506048795223,0.8504201713877053,-0.028482960479891888,-1.587095089931978,0.10103436143392314,1.0608245376244194,-0.5981971128004757,81570
0.4285422829101905,-0.6786277988306577,-1.2220341269915533,0.8504201713877053,2.0605508872542684,-1.1135562564401307,0.14231445184062005,-0.3192777046249828,-0.360863814500869,134000
-0.33825363876339265,-0.04964498892100425,-0.43278506048795223,0.8504201713877053,1.0160339633871882,-1.587095089931978,0.10103436143392314,1.0608245376244194,-0.5981971128004757,76446
-0.2685449186112487,-0.6786277988306577,-1.3674221129264272,0.8883854167374255,-0.028482960479891888,-1.4765241649640515,0.3842371624976633,-0.25694484705295506,-0.5126361929544083,85100
-0.3521953827938214,-0.9931192037854845,0.25261544463359614,0.7744896806882648,-0.028482960479891888,-0.6681836907669372,1.262653479757316,-0.41721714777307406,1.1366933005624829,95400
-0.575263287280682,-0.6786277988306577,-1.3674221129264272,0.8883854167374255,-0.028482960479891888,-1.5275428043491888,0.3567983745535206,0.018119549493572123,-0.6339276905228887,61200
-0.575263287280682,-0.6786277988306577,-1.3674221129264272,0.8883854167374255,-0.028482960479891888,-1.4720217504057207,0.3868066183748401,-0.28157342751242365,-0.5740638867024099,61200
-0.4260866261550939,-0.36413639387583097,-0.43278506048795223,0.8504201713877053,-0.028482960479891888,-1.5906551386526613,0.22324293439621795,0.6391070591085799,-0.2855176710741031,106300
-0.4219041029459653,-0.36413639387583097,-0.12123937634179387,0.8504201713877053,-0.028482960479891888,-1.7477161116184468,0.7521944972042217,-0.28381917244326565,-0.37157410116535017,106200
-0.2964284066721063,-0.04964498892100425,0.3149245814628278,-0.21260669840446128,-1.072999884346972,-0.6675030932174632,0.18828333034442105,-0.11990122520489915,-0.3837113752768568,144900
-0.04547701412438817,-0.9931192037854845,-0.34970621138231,-0.8580158693497053,1.0160339633871882,0.1324607957549407,-1.4086428749120803,-1.1798728952589352,-0.6984241196939284,160000
-0.5083429159346239,-0.36413639387583097,-0.43278506048795223,0.8504201713877053,-0.028482960479891888,-1.5906551386526613,0.22324293439621795,0.6391070591085799,-0.2855176710741031,105600
2.38038644717022,-0.36413639387583097,-0.43278506048795223,0.8504201713877053,2.0605508872542684,-1.3826540567882089,0.33873716280358607,-0.41583588731811216,0.06759473236190042,117700
-1.356000952984694,0.8938292259434759,-1.2220341269915533,-1.0858073414480267,1.0160339633871882,-0.7990940117339154,-0.03876654446864911,-1.0619193667951314,-0.5769733663893172,38500
-0.12912747830696086,0.8938292259434759,-0.34970621138231,0.8883854167374255,2.0605508872542684,0.2981601222337962,-2.5524070881617558,0.7429776787671022,0.9128528040280098,81000
3.6630268979696683,-0.9931192037854845,-0.7027913200812894,0.12908050974302085,-0.028482960479891888,0.722617401673882,-0.219322396511105,-0.34080010649184656,-0.3516924104795552,650000
-0.8540981678892576,-0.36413639387583097,-1.3674221129264272,0.8504201713877053,-0.028482960479891888,-1.3319233625201923,0.45336865420100386,-1.0037555513708039,-0.24563456974587355,105500
1.4044643650402053,-0.6786277988306577,-1.3258826883736061,0.12908050974302085,-1.072999884346972,1.4837086998371924,-0.24719255296015621,-0.30221013829266663,-0.38317935321944074,479000
0.465069652269914,0.2648464160338225,-0.9520278673982161,-0.7061548879508244,-0.028482960479891888,0.7523804560508958,-1.1470460093997141,-0.454874463872563,-0.006825177461476821,152990
2.26885249492679,-0.04964498892100425,-0.8481793060161633,0.5846634539396637,1.0160339633871882,0.9265348982411182,-0.39680240356184515,-0.9944051116541137,-0.5290836909844825,280000
-0.4916128230981093,-0.9931192037854845,0.21107602008077503,-1.2376683228469076,-1.072999884346972,0.04817140693000133,1.1272787898183412,-0.6812977847859357,-0.15777577669862838,114000
-0.5194963111589668,-0.04964498892100425,-0.8066398814633422,0.5846634539396637,-1.072999884346972,-0.24527084422768813,-1.5086265922942164,-0.7497740092201696,-0.04210737006326853,133000
-0.2685449186112487,-0.36413639387583097,-0.12123937634179387,0.8883854167374255,-1.072999884346972,-1.7441560628977635,0.7898360880475744,-0.1893819776652524,-0.08327693544450071,114400
-0.32431189473296385,1.5228120358531294,-0.34970621138231,0.5087329632402232,-1.072999884346972,0.09869268656736747,-1.4709099808413,-0.9181963934787992,-0.45250373808932304,167000
-0.380078870854679,-1.3076106087403112,-0.6612518955284683,0.31890673649162204,-1.072999884346972,0.8154142598678975,0.8787542655206835,1.903883617386688,-0.0519510168590391,94990
-0.08730224621567452,-1.3076106087403112,-0.07969995178897275,0.8124549260379851,-0.028482960479891888,-1.4999786035937244,-0.1179132875473901,1.8030892714849656,-0.29054226311635345,105000
-1.0771660723761183,-0.6786277988306577,0.39800343056847004,0.5087329632402232,-0.028482960479891888,-0.5129027421614002,0.6199894280189341,0.13969138176015977,-0.16217785747610355,42900
-0.15478028732294988,0.8938292259434759,0.19030630780436447,-1.0098768507485862,-0.028482960479891888,-0.4086142561120531,-0.014159784535189785,-0.8594895719626429,-0.11440903706659072,145000
-0.9293835856535732,-0.36413639387583097,-0.43278506048795223,0.8504201713877053,-0.028482960479891888,-1.5906551386526613,0.22324293439621795,0.6391070591085799,-0.2855176710741031,60000
-0.4358458469763941,1.2083206308983026,-0.5158639095935944,0.6226286992893839,-0.028482960479891888,0.4673933206045734,-0.880122680608985,-0.6535954087411115,-0.7518050477857056,170000
-0.5194963111589668,0.8938292259434759,-0.9935672919510372,-0.8959811146994255,-0.028482960479891888,0.8939447463507904,0.5119785054145383,0.7866592315278181,-0.29098782044924487,89000
-0.017593526063530603,0.8938292259434759,0.21107602008077503,-1.275633568196628,-1.072999884346972,-0.32935081842197717,0.7868915291226453,-0.24338490853604675,-0.448591049558401,122800
-0.8540981678892576,-0.04964498892100425,-0.038160527236151646,0.3568719818413423,1.0160339633871882,0.3748582306989172,-2.285071146018592,0.4338923704254158,0.628120301557511,49500
-0.20441289607127638,-0.36413639387583097,-0.43278506048795223,0.8504201713877053,-0.028482960479891888,-1.6117013090299486,0.09319470773560617,1.1613223491577322,-0.681596983454052,105000
-0.4230194424683996,0.5793378209886492,-0.43278506048795223,0.8504201713877053,-0.028482960479891888,-1.6412811256052595,0.2925807327759089,0.4680080157527213,-0.46299284915433714,104700
-1.0130340498361459,-0.36413639387583097,-0.43278506048795223,0.8124549260379851,-0.028482960479891888,-1.6117013090299486,0.09319470773560617,1.1613223491577322,-0.681596983454052,58000
-1.0771660723761183,0.8938292259434759,0.0033788973166694633,-1.123772586797747,-0.028482960479891888,-0.4811240719647259,1.0797344785139669,-0.6423546592468723,-0.36885559944382607,56000
-1.0492825843152607,0.8938292259434759,0.21107602008077503,-1.313598813546348,-1.072999884346972,-0.2355068870750821,1.1158569020139026,-0.4289983602672172,0.16721043264404123,67499
-0.516150292591664,1.2083206308983026,-0.43278506048795223,0.8504201713877053,-0.028482960479891888,-1.5906551386526613,0.22324293439621795,0.6391070591085799,-0.2855176710741031,104500
-0.9098651440109727,-0.04964498892100425,-0.0589302395125622,-0.21260669840446128,-1.072999884346972,-0.7858223595183351,-0.9960295223688541,2.0273322134367793,-0.6329083276962422,52000
0.23335786648418752,-0.9931192037854845,-0.43278506048795223,0.8504201713877053,-0.028482960479891888,-1.6117013090299486,0.09319470773560617,1.1613223491577322,-0.681596983454052,129930
-0.6424624935073486,1.2083206308983026,-0.43278506048795223,0.8504201713877053,-0.028482960479891888,-1.5989531933909011,0.28453477240130814,0.48364248038778385,-0.29598805259957367,104400
0.1775908903624724,-0.6786277988306577,-1.2635735515443745,0.6226286992893839,-1.072999884346972,2.7182079473483567,-0.18655714528866593,5.478942135277214,1.0530970878347867,198000
-1.4675349052281241,-0.9931192037854845,-0.5574033341464155,-1.2376683228469076,-0.028482960479891888,-0.9548723200870376,-0.09728261992027876,-0.368964693971237,0.5105591184280394,29999
-0.6589137514632547,0.8938292259434759,-1.2220341269915533,-1.0478420960983066,-0.028482960479891888,-1.1953326696976383,-0.1690960984151751,0.8080666099737518,-0.36164485003240204,71900
0.45642577097104803,0.2648464160338225,-1.2220341269915533,-0.7441201333005446,3.1050678111213483,-1.1291052927637306,0.49652425984652904,-0.40855719445142114,-0.1300807823994935,139999
-0.10124399024610331,-0.9931192037854845,0.21107602008077503,-1.2376683228469076,-0.028482960479891888,-0.3446380864574039,1.318168730826727,-0.41018745852854027,0.22087090815177698,104990
-0.8750107839349008,-0.36413639387583097,-1.3674221129264272,0.8504201713877053,-0.028482960479891888,-1.3319233625201923,0.45336865420100386,-1.0037555513708039,-0.24563456974587355,104000
0.12182391424075724,-0.04964498892100425,-1.4505009620320695,0.5846634539396637,-1.072999884346972,1.1108721268452475,0.5794782988601495,1.142225414498021,-0.48661982277692656,270000
-0.3745021732425074,-0.04964498892100425,-0.43278506048795223,0.8504201713877053,2.0605508872542684,-1.587095089931978,0.10103436143392314,1.0608245376244194,-0.5981971128004757,88500
-0.380078870854679,-0.04964498892100425,-0.43278506048795223,0.8504201713877053,2.0605508872542684,-1.587095089931978,0.10103436143392314,1.0608245376244194,-0.5981971128004757,88500
0.4285422829101905,-0.6786277988306577,-1.3674221129264272,0.8504201713877053,2.0605508872542684,-1.4720217504057207,0.3868066183748401,-0.28157342751242365,-0.5740638867024099,127000
-0.21277794248953358,-0.04964498892100425,-0.43278506048795223,0.8883854167374255,2.0605508872542684,-1.7863792877967037,0.7508066159274581,-0.12760571359388784,-0.6964779627509634,92500
-0.2685449186112487,-0.04964498892100425,-0.43278506048795223,0.8883854167374255,2.0605508872542684,-1.7879760743552497,0.7491936728220698,-0.12430224166113808,-0.6997546624837172,91000
0.1497074023016148,-0.04964498892100425,-0.0589302395125622,0.5846634539396637,1.0160339633871882,-0.3350573671065007,-0.5192735486575799,0.7563172111334997,-0.568941415089823,165000
-0.5194963111589668,-0.6786277988306577,-0.12123937634179387,0.7365244353385446,-0.028482960479891888,-1.7381353922673575,0.7922742578580979,-0.20278856057546948,-0.014424376345956915,98900
-0.30200510428427785,1.2083206308983026,-1.09741585333309,0.8883854167374255,-0.028482960479891888,-0.058551524200306904,0.2615784658779857,0.2824966984884706,-0.35375298772941005,250000
-0.46372933503725167,0.2648464160338225,0.2733851569100067,-0.7441201333005446,-0.028482960479891888,-0.3519414217002873,-1.2093881359384977,-0.2544287508550679,-0.3603950379198677,101900
0.1497074023016148,0.8938292259434759,0.21107602008077503,-1.313598813546348,-0.028482960479891888,-0.03449501850763062,1.252656983534323,-0.12083236062784831,0.032277092922438966,129500
0.27657727297851664,-0.6786277988306577,0.14876688325154336,0.6226286992893839,1.0160339633871882,-0.4275139265256862,1.5095650609496516,-0.4713618067686439,0.661280815394989,129990
0.03817345005818453,-0.04964498892100425,0.21107602008077503,0.7365244353385446,-0.028482960479891888,-0.3295602330526275,1.486289916835733,-0.006056377393101308,0.5879192885058545,140000
-0.013132167973793485,-1.3076106087403112,0.21107602008077503,0.5846634539396637,1.0160339633871882,-0.2822325265323531,1.5219809718306938,0.1530730027456367,-0.11440468468369211,132500
-0.8540981678892576,0.8938292259434759,-1.2220341269915533,-1.0858073414480267,-0.028482960479891888,-1.3375252038894838,-0.18794502656542952,1.4723169162220344,-0.5739081313695246,77000
0.010289961997326966,0.8938292259434759,-0.0589302395125622,-1.0858073414480267,-0.028482960479891888,-0.7379711164213419,-1.0851164962134316,1.6716649906932757,-0.5303413923165012,109999
-1.0492825843152607,0.8938292259434759,-0.34970621138231,-0.971911605398866,1.0160339633871882,0.3560109139429932,-1.7029112158849142,-0.10096018028925458,-0.49487491427370617,58000
-0.6031467753415395,0.5793378209886492,-0.3081667868294889,0.5846634539396637,-1.072999884346972,-0.18438354037471255,0.14827859030010873,-0.4553077722614969,-0.29449254805203035,139000
