PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,price
-1.7938999324044682,0.995062196804345,-0.08521777983630655,0.9061908132248492,-0.7161689552658349,-0.06180033882913516,-1.5680808757333091,-1.1601125972665733,-1.1960792449704047,0.37035327078332125,110000
-1.0842351957984138,0.16729983814900024,-0.917225968935354,0.39910002695975005,-0.6616645440342007,-1.419608766695951,0.544337876496192,-0.7331718963577367,0.17920148345558234,-0.4504324191424768,125000
1.6379033341356897,1.565089508089983,0.22737295643187133,0.8233814138443637,-0.43364667396494144,-0.6187159753909776,-0.8427649568641947,-1.0046402583771064,-0.6494430373880855,-0.6644211632682061,575000
-0.36291791443473864,-0.2622628788241234,-1.9877669318133626,-0.048109954590550376,-0.1866224307030334,-0.2676243943287846,0.8201043782030637,-0.4149165399986985,-0.07337860183886706,1.1128764838190124,135000
-1.6369258255359636,-0.04334073664825297,-2.119078758857449,0.4982940634064303,0.19390579621065546,-0.6799363344778151,-0.10473456449065636,-0.7298075437441947,-0.5662737945215867,0.5319482002124362,85000
-0.6426672046368584,-1.0510922718366382,1.7845831516280866,-0.8654158792053974,-0.34501959964678475,-0.9708793393345141,0.37009800274799776,0.5831293789274076,0.30559389625464245,-0.13808734573621131,107887
0.10153552780553121,1.3308766751707721,-0.4717680836362128,-0.9498383943075656,-0.13145425624343202,0.1878026703307407,-1.1127714948918452,-0.2976588569970616,-0.974735469751737,0.95066282016009,349000
-1.355132579193148,-1.3535005982525221,0.6456474692677044,0.00742167827188211,-1.390234457475811,1.0066979838559693,-1.325030520687121,0.14334913728818077,0.769519370479389,0.678210516023668,136000
-1.9372859912293545,-1.347155153568114,-1.0213396880903458,0.3983093518668755,0.8644727341805215,0.22486903834135333,0.3812913016628376,0.34732345606138376,0.4358232861721971,1.350954060187834,65500
-1.4206026092968476,-0.1556995484126462,-0.822281581991663,-0.43734716256175443,-0.005660934232941666,-0.7628438894276427,-0.9335840485169522,-0.2191064910297817,-1.6050759775903618,0.5278467025197295,112000
0.9282670177997361,-0.6534355126579384,-0.21066924456080405,-2.1055827681434063,-1.0192893673857581,-0.1908622700573808,0.37105403206356585,1.3757881171290514,-0.17103607402947435,-0.13943273936327147,125000
-1.4370150856828012,-0.08821889311540719,-2.6192525278742,-0.5423026730952405,-0.6160646774887044,1.1426754935964898,-0.17286437990288617,-0.33260649439703377,0.11928804863330808,-0.30763081541117104,91800
-0.1653033436253623,-1.236159257435192,0.30115383618411123,-1.7247290139049711,-0.7127424732727649,-0.042115392066592136,-0.6672850528891188,-0.20431027012103917,0.5496231843895064,0.1801637966988778,91000
-0.4699859136893646,0.15502754980442968,1.6556000019312067,-2.6728426223531905,-1.4103496999716558,1.4435510403825254,2.252996881100635,-0.3281023446919395,-0.6552851844377798,-0.8909795878389812,93000
0.695210495916841,-0.2887034794709556,-0.15172883547660249,-2.741604818751174,-0.20811954027777135,-0.2520984729132016,-0.9789747888537914,-0.08024027327608003,0.5988845836543076,0.18132760815323398,127000
-1.0175447033678662,1.2541195931722504,-2.270612376671647,-0.05568185328221792,-0.02848241059848065,-0.6681565222637693,-0.7652391221578458,-0.09643146766721301,0.10603889687808696,-1.1626467922394754,105000
-0.8257105562479967,-0.7338218069333048,-0.7524212132644336,-1.7220074760535904,0.7378069013334647,2.4250853927113196,1.0946804195230844,-0.5401523716544769,1.0012557819842596,1.4184095687678404,98500
-1.167476758971011,-0.6322163448319483,2.8127516277674025,-0.6897964229280149,-0.26447708601741665,-1.044262323681721,1.0158563576844009,0.32807011457048535,0.46487202864881166,-0.8004623394488557,107992
-0.7386019885671111,-1.449634947897944,0.24738125077431938,-1.8463909917702532,0.5703453096202639,0.3360137518188489,-0.6747490432783627,0.1071249594028303,0.523411562590263,-0.3310043599069986,95900
-1.2036972997716504,0.5270109643871141,-0.35878357366707153,0.9680751529890537,-0.3463301439351637,-1.1781362573034726,1.443729841012652,-0.8099196590165032,-0.3152438287286553,1.0946976901660843,88999
-1.4398541678734702,-0.013296454243658678,1.8412438348797908,-0.13154441028893965,-1.1789292952102821,0.8472970097983531,-0.42364004522038445,-0.09794529242965684,0.8621195614377724,-0.5064825390960267,180000
0.8870725036737556,-1.7196506715633009,0.19406101543893198,0.26606875660944657,1.428400317113978,-1.0034429987116513,-1.0869413517732416,-0.5088818463636136,-0.22806496989151392,0.5984326637119824,105500
-0.5875607679855847,1.2386785422793771,1.7258579161443999,0.11092133130029869,1.4899434489182082,-0.7323262048804765,0.92712666077817,-0.4473785742401295,-1.5106843572792727,-0.3381459754761095,133500
-1.461917202843633,1.4342022282657343,0.26188839253636803,-0.26952795872621066,-0.4357929072473131,-0.5804347581047271,-1.3827447505197317,0.09442383018946295,-0.8062534844654963,-0.680876452039593,105000
-0.8532686166093562,1.579295097770796,0.695526262286834,0.47842539371042286,1.7189277853598373,-0.971663413999186,1.945863666064205,-0.573123924626179,-0.20105276674358036,-0.2602247208135286,129500
0.48787257205509915,1.0929064090010934,-0.79053746137181,-0.03394393349850574,1.0956261225718802,-1.2039270850288697,0.026481654822717547,-0.3260336894818389,1.114938912668117,0.4374018955757996,220000
0.8834134559702866,-0.7368600355107379,0.03367110037441888,-1.4827260140220415,-0.4558319230789361,-0.9545537223901724,-0.27824604967215866,1.0494662467357796,-0.08918271000983374,-0.02209005723855727,107500
-1.8548454102132024,-0.05318290132782395,0.14384835933715434,-0.33340904657267445,0.17294735453800505,-1.8433594164376963,0.5702180431536658,-0.27821920324237726,1.4057547863536581,-0.4055997705687394,91000
-1.4586094370619018,-0.11703389350042513,-0.14222637216195277,0.25621020633789976,0.7809057611038953,-0.265382033875671,-0.6677795975953332,0.24895532383576846,-1.3739563913072284,-0.1568036576606386,119900
-1.3320442249874114,0.14199608209389214,-2.8663300155024807,0.009855115658538078,0.4473098909815922,-0.7553736240044865,0.49317977438131566,-0.6646691783957995,-1.359725799343855,0.07611000028938689,130000
0.05034898921585368,-1.3579146504386075,0.6378768369295286,-1.8058833832740706,0.24932240718066584,0.058166780427253796,0.032546210665546915,0.6420266459727892,0.42603177524832175,-0.2100864702699257,138500
-0.07277206647303895,0.27910828885933125,-0.9543902839941131,-0.5889858566155651,0.40317302047277626,-1.7490183771521106,-0.2608281166023216,-0.5348266620807576,1.0888304798579815,-0.21422699865161685,138000
-2.2687994740162254,-1.4560150673078502,-1.1590582788577335,-0.6065437722608498,0.14428969117742432,-0.6562847576237043,0.9860667125596794,-0.44787219504659814,-0.04739487454635076,0.3101298414312723,49000
1.8456847164290051,-1.595194241399177,-0.1094727825370622,0.02574565350107409,-2.3488971641971945,-0.07111469598276979,1.6938231971040751,-0.12778932987174316,-1.174769283248505,1.814426143416548,125000
-0.14692008256749922,-2.868967392081561,-0.10169922059248537,-1.0497081378151447,-0.3538025495503149,0.2346089783462451,-0.6452626342067719,0.16425328099945163,0.3983603216224845,0.12210566996293239,68500
-1.749986699710054,-1.1521038722409342,0.3480897976047002,0.4284112035392185,0.23751490325195726,-0.6863915629339563,-0.9008395356715725,0.0037496871918066754,-0.44190502733438397,0.42261068276018154,110000
0.028428795913382293,-1.5608162679536028,0.26640380569554706,-1.2991428482688383,0.47495401668950665,-0.6987886968506803,-0.6298272143138196,0.756461692291049,0.3179003163466178,0.03584140749708199,107300
-0.5056073712112306,0.7687486158638088,0.9403810562957503,-0.6498585797540841,0.9331564688800881,0.027615345790708543,0.3490894700276342,-0.4795831986678642,-1.0473613120290952,0.7974279890729489,97000
0.5361860885772579,-1.3773862972433022,0.0441795535830649,-1.2002788677041674,-0.52995637008135,-0.9039081299583913,-0.33703121471536784,0.9311219948873186,0.036700750940958926,0.053888536849693996,110000
-0.299372452429348,-2.6159363168958905,-0.018637521511287745,-0.6784334325882039,-0.6248466403020697,-0.7895431672542252,-0.3251870234629211,0.7859474948360071,0.03697633397310873,0.14408833862883788,67500
0.657789294730009,1.6519073854856423,0.026006357901016405,-2.6516449012909087,-0.4737892618448911,1.378648753277017,-0.8368353131397471,-0.4719209054425851,0.060778387307946456,0.6146117852887556,321000
-0.7680344149180948,-1.3703117915988554,1.3161233762957614,-2.616650589830773,0.26129977653776687,1.8960030551330354,0.1912927591426974,-0.42893506177052393,1.1674025708218798,-0.638225098839428,95000
-0.1918056938916623,0.5918651903007265,-2.1918304118897916,-0.29616507038764794,1.748656891628345,-0.6803979131227725,-0.051398094686710694,0.2498157551175381,-0.24714474436144626,0.5054415480899024,145000
-0.05284503261132317,1.8946617823729108,-0.14120800698536015,0.7818738945482124,0.27904798847295315,-0.7825866639872767,-0.4825356037708049,-0.3193522224300086,1.481106219163358,1.3554832625899231,255000
-0.8512076389402878,0.7055750169021774,0.9451999618977411,-0.8113274879534603,0.7802161757839614,-0.06138493410548968,-0.08823762985480775,-1.1078331632547085,-1.001927362784409,-0.10124508472000666,147999
-1.5892137611951933,-0.43830489367414643,0.07970807722162636,-1.3731472589090905,0.09779670886630905,-0.3819728643356984,-0.28876592835523174,-0.3083908764427026,-1.0986159319128457,0.15890555881746407,89990
-0.9140658224503568,-1.2787842732485155,-0.7894508044696803,0.939568682097412,0.7781560231702815,-1.030711533309111,-0.26193105205293293,-0.47124206864885115,1.255222002412909,1.4121432060619745,128000
-1.9480749180630854,-0.8425518430727768,-2.7062667463424135,0.3575928465177138,0.32336037863525074,1.8305564118653983,0.5239434463355451,-0.03806146007486572,-0.5725812123934594,0.17845539532422564,79999
-0.6600390216365829,-0.07112473203691631,0.38227941637886415,0.09128058268466879,-0.8465543639456259,-0.12960328408515023,0.6574900968022078,-0.7207183682189929,-1.4482159647798527,0.8857369162288167,89000
-0.09206520564109727,-1.4467911889646643,0.6936299509691131,-0.947951051568084,-0.4969936132275764,-0.9159188908193949,0.1033008076454613,0.7602058728817355,0.07178620838635719,-0.2898498985668386,107164
-0.46182063168078347,-0.25893049777071053,0.1990886795878227,-0.10250742343413571,0.18326777623903143,-1.0495481349628533,-0.6883151979906383,-0.6371824111604258,-0.8814302562471596,0.24689114084974725,272000
-0.9089058588646927,0.313211537966703,-0.976023917080872,0.8144587545147578,0.0031471794770229103,-0.8247423111762124,0.37404791370942425,0.22610564727337007,0.32805166642010464,-0.5523841276338157,125000
-1.7123583596316245,-0.4784165471350363,-2.8144171534273004,-0.0005281761700960241,0.32248206992841516,0.34233959728203633,0.2593875442820424,-1.1236217412163194,-0.7372976583659135,-0.31677940559755435,150000
-0.20254250032419222,1.2268324858583366,0.1876631539348797,-0.8698542920311391,0.22669576805160196,-1.1110451653068734,-0.8613010299827843,-0.08554054618249464,-0.7273915634621114,0.7227570122354019,339900
0.2296812496848799,0.73706949910613,-1.607214541954432,-1.3394755614912213,-0.3896448268279534,-1.066169227338492,1.7693696076514158,0.05811059257772851,-0.5818297173373667,-1.0700121695673666,115000
-1.2733837763067877,1.2532394244144585,1.6395477303289374,0.10676934427529408,1.0988651026029561,-0.5654171736024054,0.011775874542579045,-0.10867307941074814,-0.8440983302870473,-1.045541513313099,145000
0.9852496614523212,-1.3190367421426732,-1.2444919022001308,-0.5560139437734267,-0.7330976182862313,-0.40606294382261704,-1.1904489755596992,-0.5642983675837102,-0.25188606852089185,-0.08541172874294882,270000
-2.1233945588740193,0.35383991036521245,-0.5227703936448529,-0.8954999626245719,-0.04211328391053549,1.7161901437533365,1.2052193412993457,-1.4407452136908008,0.4508174179423263,0.049022134891851546,114000
-3.135394673121283,0.057329126818028806,1.5167316131617388,0.6235480760537606,-0.4031687789209953,0.6374458025101708,-0.47773358322519416,-0.5106921327192737,-0.26289679073483235,-0.9395828560369777,72000
-0.8237216818167623,-0.3458707764491116,-0.2586424182015222,-0.09914887464205949,-0.057785852653831925,-0.892738987049547,-1.7545861489681065,-0.5294911533568629,0.1410607777165634,-0.06792121724529117,125000
-0.5361585750069611,-0.9987806981622475,1.7861609237182614,-0.8229114254901292,-0.49306903089684295,-0.9945479818998988,0.46345593482849506,0.6393456193903607,0.25636305023490824,-0.14693399448209743,107000
-1.1217480840153378,1.8313932075087775,-0.38222331007733146,-0.7894001475278946,0.5413269228137958,-0.5961851280227662,-0.3189493717544497,-0.6351439073205245,-2.225857950040302,-0.2578850669157384,155000
-1.4570577955289923,1.4258251391352426,-1.6820623124772835,-0.11579567094939175,-0.11818751783243289,0.49199408739894973,-0.5099018048476391,0.12130379216984659,0.19998483534222997,0.3454991503054292,125000
-0.5300237662967326,-1.211609417879937,1.4573260546983493,-0.9573434709512308,-0.4161129447127461,-0.9444667498175526,0.02469075572528751,0.7755188503366867,0.26678191509044613,0.4891376403337876,106450
-1.456112867266656,0.06193865990366322,-2.2373170102155466,-0.5483695671119471,-0.2098244283883451,1.1206921813009265,0.05893575096516077,-0.7055000175511774,0.14978489245440613,-0.5740212524364902,99690
-0.5202634025900149,0.923918342763041,0.1994583753633265,0.3904821764749393,0.9386802973303248,-0.17291785552592415,-0.9031539316950564,-0.3094476544639036,-1.3805603266744022,0.7481773351399874,129990
-1.9943218887586414,-0.23951640211302583,0.5176325895588538,1.1336189296595394,0.9505350853102477,-0.839691982355216,0.9142642917982898,0.03305633831303439,1.067176861913186,-0.19485037877028374,128000
2.4301336960665614,-2.3391135242062084,0.17556563954049856,-0.8358274065040735,0.8094100307303065,1.332467946828075,0.0722218517119799,-1.4197277792533918,0.1399397005435653,-0.30366569407442734,100927
1.6654770850750042,-3.4908350943915627,0.12339486711321594,-0.348740761396294,0.7175347983037832,1.4375813471176926,0.07381120373303804,-1.561006733652174,0.15845258123505657,-0.2155307022580957,61775
-0.015895459102068132,-0.970721231749652,0.8661611286879405,-1.0958977189029275,-0.851555244253929,-1.0416796006195947,0.40866602327320795,1.1267066751351447,0.08941172343827815,-0.240767492405452,81570
0.7947707709597203,-0.22045374065649848,0.20735603678789222,-2.7025133768705683,-0.7821925895492242,0.6866833762975291,-0.34488906921880813,-0.23146599200915516,0.6818788321392112,-0.2766376692273119,134000
-0.09632318247027738,-1.3366544683170083,0.9042405953997625,-1.4617246155383812,-1.066068887516025,-0.1981845336842207,0.6933182327112165,0.9869614584804575,0.24344316124308651,-0.21780620674159876,76446
-0.07373135501946654,-1.3619804147671608,-0.27930566850048894,-1.7477777319429952,-0.4227539285167792,-1.0580322076547715,-0.986023674275234,0.12356810543704426,0.2900531388045503,0.17652987643957987,85100
1.5305468313522856,-1.8866172383161652,0.0815608586156291,-0.06981116191407236,1.1480248707177412,-0.20904235005982108,-0.5711050060518725,-0.723460541678562,-0.13138885730121697,-0.5953539268830045,95400
-0.5459103961543664,-2.3417728879040274,-0.4747466729692008,-1.4308852786695494,-0.7143179901527859,-1.0419667651480158,-0.9653284602301743,0.2539129745702904,0.2717688532835928,0.4967807536349682,61200
-0.8852988845003338,-1.9401128723534615,-1.5461021564393256,-1.046682800249277,-0.24378905697975436,-1.1670130006578971,-0.10899849250117105,-0.09571441005198568,1.5558394354026404,0.4892910735765362,61200
0.3944682876006034,-1.7317394184024864,-0.15869300463146155,-1.1178048108328615,-0.5575732831968799,-0.8614788650400905,-0.4267277528396926,0.9682488889102192,-0.04854447429086872,0.21582771164591094,106300
0.01747264778743665,-1.5742334676505263,0.26475868166310795,-1.2937717328150349,0.4744881168096088,-0.6973590955945691,-0.6282425813200067,0.7558597315941902,0.31508219088049433,0.03616047305424942,106200
-0.5059863245418141,-0.37752989340708826,-1.4014636047154367,0.3442115026784119,0.7144216832715273,-0.9328475942038272,0.046242064485402586,0.7514265858658179,0.4815108933159247,0.5861534191404307,144900
-0.7501058940098716,1.0955025929028326,-2.3929338957571202,-0.8160957193353265,-0.2840885592512298,1.2714118470442322,-0.6729071300182484,0.08890195791423987,0.7154020759981246,-0.1571022417010168,160000
0.34829594906983236,-1.7882833314109503,-0.16562602733959766,-1.095169395706119,-0.559536718405021,-0.8554541168893363,-0.4200496566514817,0.9657120545448856,-0.06042086018381737,0.21717234506540237,105600
2.1074484195628234,-0.014879878682904172,0.2219660830088492,-2.694192554413762,-0.19424257018147437,0.857858130521427,-0.8052050180100946,0.06327565444455537,1.0210137401649406,-0.0230159573751393,117700
-3.4699477743470566,-0.8229320351866177,0.22184992840957815,-0.5925051214914592,0.2462868211855215,0.4615706049313244,1.226831255272072,-1.2356207327140187,0.8973162035983983,-0.46127660678957155,38500
0.6784665125074333,-0.7069843533945425,0.7342687660049698,0.3246394683605733,-2.7388004720239425,1.761319741536173,-0.3979568911364994,-0.3266627737710725,0.37525896156037647,-1.0093536663555618,81000
-0.9159148343356966,-2.3303175946447863,-0.1381612709166576,-1.1844757592039692,-0.012154460313318178,-0.7601965944645002,-1.427431223602507,-0.5505427342268118,0.510412353418138,0.19327190109595885,105500
1.2523119641124667,2.768532236732429,-0.13441824604451086,-0.3843820873333924,-0.7209254040159498,-0.9508494988719738,-1.2098639274480405,-0.8181189423154543,-0.5802469717896722,0.3005334579064215,479000
0.5703661855158056,1.8652237227392934,-0.5353455996699713,-0.619340115902482,-0.8667984740075594,0.24852556793890948,-1.3317444121476634,-0.44638574284690785,-0.9780154981482794,0.18822420230450046,152990
2.011579304316777,3.8103207805083428,-1.152177249503786,-1.726854073618178,-0.33692447552304033,0.49757223449987065,-0.6464035753263202,-0.44468404481627727,1.6277475663358045,0.8473863169998964,280000
-0.740726471696421,-0.15918804615641677,-1.6736241971133454,0.5189371765841796,1.7472210904223857,-0.5635781440595385,0.4245072461296951,-0.40432594340822553,-0.24767058895116775,0.2539739613839096,114000
-1.2044553567782543,0.09546948732048992,-0.8768292436745847,0.7675730523124364,-0.5461086880946474,-1.023325040709241,-0.6228700225460451,-0.33681742475673254,1.312678940069578,-0.8903141487701318,133000
0.09099031188328868,-1.3042653167025098,0.5957338894283692,-0.6929020041597614,0.7409139934270879,-1.5818781190465305,-0.5631638800966472,0.602965998052771,0.13086882525403687,-0.46547388233713877,114400
-2.222725931513724,1.1252343855522482,0.8859905486190006,1.1889862717883246,-0.31566630046227906,-0.8265175969010213,0.0009778393606151255,-0.23482409386858366,1.6645907376760647,-0.6929222022883471,167000
0.8937734718201675,-0.709792429342199,-1.6527449743194205,1.0816942624086203,-0.8133333751314378,-1.5108297954646897,1.47586928214216,-0.2283305360727838,-0.18805319213802013,0.8695831940543082,94990
1.3327644052433787,-0.8212494599620855,-0.18424994766010516,-1.066002589641945,-1.1162633806316846,-0.9688067551200831,0.5743758494298085,1.6301181850475315,-0.5098287715458379,-0.6843702455369391,105000
-0.8411879144045196,-1.8140357277553352,-0.623248090960458,0.7220532855477045,0.4979561858342562,-0.23474053172460368,1.0107853484016416,0.11056311231573995,1.085032057736414,-0.11605656340596814,42900
-1.4927539119787365,1.4754570144487251,0.6295094389358238,0.02468497292967247,1.1876707712289978,0.06213240388310391,1.2903364071872598,-0.42180242890944036,0.5711581136148306,-1.000369869269997,145000
-0.7951771593910991,-2.3191043063546433,0.8148791348525066,-0.5003646681302149,-0.537977782950338,-0.8445354680489333,0.2974921084071241,0.5341403452596659,0.1534099535348249,-0.6305331144607668,60000
-1.470017251283276,0.29310648830495006,1.3829153239470366,0.2147344829661517,-0.9105512428969236,0.11364525425606922,-0.9190005434678833,-0.11426968913690534,0.4963412473447207,0.35054133213416944,170000
-0.8179279722265982,-0.09552595449590613,0.7768019405940368,0.2035355606932923,-0.8032144594864657,-0.14296720006296046,0.6620686542710023,-0.83848285092435,-1.3438708094784793,1.0175110662724467,89000
-0.7924883577929691,0.9903141724373863,0.9918211534313633,-0.24648156397554724,1.133765940386255,-0.703151209424639,0.16234112383729266,0.31163834658338235,-1.3152884612578641,0.2842492388251062,122800
0.15602883085099561,-1.0366607226995075,-0.23830046560241117,0.7836634911375767,-2.017580029732127,1.3136762060108194,-0.8405204834069196,0.015252721591536613,-0.2659101948409409,-0.9243781302809235,49500
0.7629951954135863,-0.8199200359402014,-0.18748837184077333,-1.5567872757474253,-0.9363637541104429,-1.040753437333436,-0.1083107059390963,1.6042858035843306,-0.2284552902342698,0.4040416600616055,105000
-0.12993765839935134,-1.4522869459276446,0.558187233035552,-1.1504348634105983,-0.4549782361821383,-0.8990965800177929,-0.31462629456173014,0.9765502983835128,0.14861984396613087,0.5209465510101718,104700
-0.5561517980407613,-2.658750200011174,-0.08772590250232562,-0.7086236422977815,-1.0799047417650323,-0.8758901812615549,-0.018531186415234647,1.2861128331055913,-0.11097610037628046,0.413400148564496,58000
-1.5341997777615042,-1.8054125002555548,0.03483598671436991,-0.23940742050079414,0.9624702697907414,0.2595139435370371,-0.5429835100007723,-0.11262208119522497,-0.9823114285451601,1.4020157697600832,56000
-1.6348820009095126,-1.2380314143840307,-0.7454458511502943,1.1060726219317385,1.5848328206405469,-0.6358674211377341,0.7238605472440718,-0.572678409291167,-0.24037450917566172,0.8481124859856849,67499
-0.6278771864613061,-1.1111018270536364,1.7723888853895573,-0.7779475161197188,-0.4969692784628452,-0.9825801770987393,0.47672157674812793,0.6343063484137996,0.23277131418993235,-0.14426295996066696,104500
-1.0223166527870902,-0.5371553763735559,-0.955636417130448,0.8477190791091814,-1.3537254701713513,-1.4032223586611972,1.6618399434082078,1.537832762990309,-0.09264722713125113,-0.20983550772344753,52000
0.9245170873909496,-0.39483915363493466,-0.01647047798627069,-1.6416302263206197,-0.8545378166504143,-1.0892908566789334,0.16114075947666628,1.4817375049047212,-0.1411407521020296,-0.29690192993840786,129930
-0.4814959583902462,-1.405712571234065,1.2607884028120557,-0.8769710638038856,-0.42865266649926553,-0.9146591099158052,0.03124059378896168,0.7235967109575197,0.18616391674600716,0.33942964678419413,104400
3.7274815430826056,-0.1652262422209077,-0.3589871423697996,2.348335767603717,-4.242280001427573,-1.717286294241915,2.3013335246867275,-0.3718201489544514,-2.70616048622277,1.0994738854406791,198000
-1.630718700043193,-1.9185386846515875,-1.662563902638811,0.32881583894679317,0.5886297002554541,-0.09373207777002633,0.7959896276734223,-0.9052842909742584,-0.1033981723564041,-1.212403198402318,29999
-1.3471041637393781,-0.7322326209747342,0.5147660977203931,-1.0074439992572295,-0.8580638567527726,-0.7120730497005165,0.5752295811412806,0.13032436797725117,-1.2469646109212897,0.013860292770688325,71900
0.8938539047350474,0.47523451982853315,-0.07990353804073301,-3.593551027256959,-0.30312837161344647,1.747150989966423,0.13279967525862002,-0.5163745958410484,-0.36091004723792913,0.3570698765192952,139999
0.22418063665587512,0.36482745947656525,-1.3273019751145154,-0.384106031439066,1.763230466632655,-0.042759328534064625,1.1391904696195916,-0.5231053174322009,-0.21902003696849792,-0.2756479474692886,104990
-1.102811019789054,-2.1975925678872104,0.19696102097697518,-1.1188495595368826,0.023078949644982312,-0.7836843846637565,-1.1800121166908937,-0.6506378350449097,0.559924703514639,-0.11690941993521493,104000
0.3888922966840353,1.051828916872204,-0.6591973547096753,0.4397879527191724,-1.036775306766221,-1.7432713588596462,1.0953507340711852,-0.6821928928371718,0.4169594073206009,1.184261043577817,270000
-0.19695712337567048,-1.3657295684521649,1.3024717410701834,-1.843642997625327,-1.2382607869328024,0.6000723810839197,1.2012804899406866,0.756279543038453,0.4898627151647017,-0.5098805966572526,88500
-0.20008745141165493,-1.3695630540798573,1.3020017056323436,-1.8421083932099547,-1.238393901184202,0.6004808385856657,1.2017332422246334,0.7561075542679219,0.4890575364600951,-0.5097894350694905,88500
0.6492647322239531,-0.319940502767459,0.22243945775966004,-3.112708209110315,-0.6984697685892858,0.46490741495097676,-0.23729106897450986,-0.06283307092846625,0.7168592645117953,-0.14540954173340923,127000
0.013445054207864127,-1.6110608863978013,0.5483779331427352,-2.497194474933715,-0.24816960960587903,0.732244592998618,-0.03589425522729423,0.6116057219259018,0.7953728048891245,0.4318614249734702,92500
